SUPERMERCADO TRADICAO LTDA
CEP 12248440 SAO JOSE DOS CAMPOS - SP
CNPJ: 47.692.182/0001-72

Código de Barras;Descrição Reduzida;Quantidade Ajuste;Custo Reposição;Descrição Ajuste Completa;Seção;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,014;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,005;2,02;ENTRADA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,004;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,003;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,009;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,006;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,002;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,010;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,010;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,005;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;-0,001;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010672;PRD P TEMP SAL REFINADO KG;0,000;2,02;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,053;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,038;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,041;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,054;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,051;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,050;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,050;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,055;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,040;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,036;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,027;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010689;PRD P BASE SALSICHA KG;-0,040;11,24;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,003;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,002;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,009;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,004;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,002;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,004;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,002;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,003;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,008;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;0,003;27,83;ENTRADA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,002;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,006;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,003;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7891150087248;PRD P TEMP CALDO GALINHA;-0,006;27,83;SAIDA DE DECOMPOSICAO POR NF;13;
7897686749261;PRD P BASE UVA PASSA S/ SEMENTE;-0,039;22,83;SAIDA DE DECOMPOSICAO POR NF;13;
7897686749261;PRD P BASE UVA PASSA S/ SEMENTE;-0,043;22,83;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010764;PRESUNTO AURORA KG;-0,070;20,14;SAIDA DE DECOMPOSICAO POR NF;6;
0000000010764;PRESUNTO AURORA KG;-0,070;20,14;SAIDA DE DECOMPOSICAO POR NF;6;
0000000010764;PRESUNTO AURORA KG;-0,550;20,14;PERDA USO E CONSUMO LOJA;6;
0000000010764;PRESUNTO AURORA KG;0,202;0,00;ENTRADA POR AJUSTE;6;
0000000010764;PRESUNTO AURORA KG;-0,534;21,47;PERDA PADARIA;6;
0000000010795;PRESUNTO SADIA KG;-0,104;23,44;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,141;25,10;SAIDA DE DECOMPOSICAO POR NF;6;
0000000010870;QUEIJO MUSSARELA;-0,141;25,10;SAIDA DE DECOMPOSICAO POR NF;6;
0000000010870;QUEIJO MUSSARELA;-0,138;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,140;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,140;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,136;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,126;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,132;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,082;25,10;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,570;25,10;PERDA USO E CONSUMO LOJA;6;
0000000010870;QUEIJO MUSSARELA;-0,142;27,70;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,584;27,70;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,108;27,70;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;-0,108;27,70;PERDA PADARIA;6;
0000000010870;QUEIJO MUSSARELA;0,645;27,70;ENTRADA DE DECOMPOSICAO POR NF;6;
0000000010870;QUEIJO MUSSARELA;0,764;27,70;ENTRADA DE DECOMPOSICAO POR NF;6;
0000000010870;QUEIJO MUSSARELA;0,410;0,00;ENTRADA POR AJUSTE;6;
0000000010870;QUEIJO MUSSARELA;-0,416;27,70;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,112;29,65;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,106;29,65;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;0,150;29,65;ENTRADA POR TRANSFERENCIA;6;
0000000010900;QUEIJO PRATO;-0,140;29,65;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,142;29,65;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,100;29,65;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,096;30,55;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,116;30,55;PERDA PADARIA;6;
0000000010900;QUEIJO PRATO;-0,128;30,55;PERDA PADARIA;6;
7894900011593;REFRI COCA COLA PET 2,5L;-1,000;8,59;PERDA MERCEARIA (AVARIA/FURTO);4;
7894900011609;REFRI COCA COLA PET 600ML;-2,000;4,46;PERDA MERCEARIA (AVARIA/FURTO);4;
0000078933873;REFRI COCA COLA PET 200ML ZERO;-1,000;1,51;PERDA MERCEARIA (AVARIA/FURTO);4;
0000078933873;REFRI COCA COLA PET 200ML ZERO;2,000;0,00;ENTRADA POR AJUSTE;4;
7894900014211;REFRI COCA COLA RETORNAVEL 2L;-2,000;6,30;PERDA USO E CONSUMO LOJA;4;
7894900704211;REFRI COCA COLA RETORNAVEL 2L;1,000;0,00;ENTRADA POR AJUSTE;4;
7894900031515;REFRI FANTA PET 2L LARANJA;1,000;0,00;ENTRADA POR AJUSTE;4;
7894900050011;REFRI FANTA LT 350ML UVA;-1,000;3,01;PERDA MERCEARIA (AVARIA/FURTO);4;
7897093111866;REFRI GUARANITA 2L;-1,000;4,99;PERDA DOACAO;4;
7897093111866;REFRI GUARANITA 2L;-1,000;5,55;PERDA MERCEARIA (AVARIA/FURTO);4;
7894900681000;REFRI SPRITE 2L;1,000;0,00;ENTRADA POR AJUSTE;4;
7892999981360;REQUEIJAO VIGOR 200G;13,000;7,88;ENTRADA POR AJUSTE;7;
7897664171732;SAB ALBANY 85G MEN CONT ODOR (;50,000;1,29;ENTRADA POR AJUSTE;14;
7891150059849;SAB LUX 85G BUQUE DE JASMIN (V;42,000;1,78;ENTRADA POR AJUSTE;14;
7891150059856;SAB LUX 85G FLOR DE VERBENA (V;3,000;1,89;ENTRADA POR AJUSTE;14;
7891150059887;SAB LUX 85G LAVANDA (ROXO);29,000;1,89;ENTRADA POR AJUSTE;14;
7891150059917;SAB LUX 85G LIRIO AZUL (AZUL);-2,000;1,89;SAIDA POR AJUSTE;14;
7891150059900;SAB LUX 85G ORQUIDEA NEGRA (RO;-22,000;1,89;SAIDA POR AJUSTE;14;
7891150066809;SABAO EM PO SURF SC 800G C COC;-1,000;6,49;PERDA MERCEARIA (AVARIA/FURTO);9;
0000000010986;SALSICHA AURORA KG;0,970;0,00;ENTRADA POR AJUSTE;1;
7891515742034;SALSICHA PERDIGAO 500G HOT DOG;1,000;0,00;ENTRADA POR AJUSTE;1;
7500435125406;SH PANTENE 175ML HIDROCAUTERIZ;1,000;0,00;ENTRADA POR AJUSTE;14;
7898099001342;SODA CAUSTICA YARA 1KG;-1,000;11,60;PERDA USO E CONSUMO LOJA;9;
7891132008124;SOPA VONO 18G BATATA C/ CARNE;5,000;2,02;ENTRADA POR AJUSTE;10;
7891132009381;SOPA VONO 18G AIPIM C/ COSTELA;7,000;2,02;ENTRADA POR AJUSTE;10;
7898341430111;SUCO DEL VALLE TP 1L LARANJA;-1,000;7,36;PERDA USO E CONSUMO LOJA;4;
7894900660357;SUCO DEL VALLE TP 1L MANGA;1,000;7,36;ENTRADA POR AJUSTE;4;
7894900660357;SUCO DEL VALLE TP 1L MANGA;-1,000;7,36;PERDA USO E CONSUMO LOJA;4;
7896000530363;SUCO MAGUARY TP 1L MARACUJA;-1,000;5,09;PERDA MERCEARIA (AVARIA/FURTO);4;
7896000530363;SUCO MAGUARY TP 1L MARACUJA;1,000;0,00;ENTRADA POR AJUSTE;4;
7891999100016;SUCO VIG TP 200ML MACA;-1,000;1,95;SAIDA POR AJUSTE;4;
7891999100023;SUCO VIG TP 200ML MARACUJA;13,000;1,95;ENTRADA POR AJUSTE;4;
7891999340108;SUCO VIG TP 200ML MORANGO;12,000;1,96;ENTRADA POR AJUSTE;4;
7891999340108;SUCO VIG TP 200ML MORANGO;3,000;1,96;ENTRADA POR AJUSTE;4;
7891999100047;SUCO VIG TP 200ML UVA;12,000;1,95;ENTRADA POR AJUSTE;4;
0000000011068;BISTECA SUINA;102,473;15,46;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;103,301;16,37;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;1,144;0,00;ENTRADA POR AJUSTE;1;
0000000011068;BISTECA SUINA;100,287;14,60;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;102,363;15,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;103,080;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;103,257;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;41,996;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;42,924;14,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;0,374;12,45;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;1,600;12,45;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011068;BISTECA SUINA;20,400;12,45;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011075;BISTECA COPA LOMBO;-20,400;12,45;SAIDA DE DECOMPOSICAO POR NF;1;
0000000011075;BISTECA COPA LOMBO;20,400;12,45;ENTRADA POR AJUSTE;1;
0000000011082;COURINHO SUINO;13,180;8,50;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;13,287;9,00;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;12,899;8,03;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;13,166;8,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;13,259;7,79;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;13,281;7,79;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;5,402;7,79;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011082;COURINHO SUINO;5,521;8,02;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011105;COSTELINHA SALGADA;13,900;14,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011105;COSTELINHA SALGADA;2,896;14,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011105;COSTELINHA SALGADA;2,896;14,55;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,509;12,36;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,691;13,09;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,029;11,68;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,485;12,50;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,642;11,33;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;22,681;11,33;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;9,225;11,34;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011129;JOELHO SUINO;9,428;11,68;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011167;ORELHA DE PORCO SALGADA;13,800;7,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011167;ORELHA DE PORCO SALGADA;2,078;7,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011167;ORELHA DE PORCO SALGADA;2,078;7,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011174;PANCETA SUINA;0,374;19,99;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011174;PANCETA SUINA;1,600;19,99;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,758;11,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,878;12,28;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,444;10,95;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,742;11,73;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,846;10,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;14,871;10,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;6,048;10,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011181;PE DE PORCO FRESCO;6,182;10,94;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011198;PE DE PORCO SALGADO;7,300;7,89;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011198;PE DE PORCO SALGADO;2,896;7,89;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011198;PE DE PORCO SALGADO;2,896;7,89;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011228;PERNIL SUINO PICADO;0,508;0,00;ENTRADA POR AJUSTE;1;
0000000011235;PERNIL SUINO SEM OSSO;137,559;15,46;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;138,671;16,37;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;134,625;14,60;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;137,411;15,63;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;138,374;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;138,611;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;56,375;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;57,620;14,59;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;0,148;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;0,300;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;297,745;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;19,448;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;28,800;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011235;PERNIL SUINO SEM OSSO;11,185;14,17;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011242;RABINHO SALGADO;14,200;17,99;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011242;RABINHO SALGADO;0,630;17,99;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011242;RABINHO SALGADO;0,630;17,99;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;104,608;15,46;ENTRADA DE DECOMPOSICAO POR NF;1;
0000000011259;TOUCINHO SUINO;105,453;16,37;ENTRADA DE DECOMPOSICAO POR NF;1;
